customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15807003,762,France,Male,32,10,191775.65,1,1,0,179657.83,0
15624596,534,France,Female,23,5,104822.45,1,0,1,160176.47,0
15803337,648,France,Male,23,9,168372.52,1,1,0,134676.72,0
15770291,844,France,Female,29,8,0.0,2,0,0,147342.03,0
15706199,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
15640268,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0
15799998,608,France,Female,30,8,85859.76,1,0,0,142730.27,0
15714634,837,France,Male,26,4,89900.24,2,1,0,175477.03,0
15735878,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
15615176,732,France,Male,26,7,0.0,2,1,0,154364.66,0
15570769,494,France,Male,69,9,93320.8,1,1,1,24489.44,0
15668775,757,France,Male,47,3,130747.1,1,1,0,143829.54,0
15661723,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1
15786739,669,France,Male,37,1,125529.55,1,1,1,162260.93,0
15665158,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0
15623102,713,Spain,Male,38,6,116980.78,2,0,1,76038.38,0
15770974,741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0
15612478,525,France,Male,51,10,0.0,3,1,0,171045.35,1
15694288,468,Spain,Male,28,3,0.0,2,1,0,170661.02,0
15785831,591,France,Male,35,7,183027.25,1,1,1,56028.79,0
15602845,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
15714493,465,Spain,Female,33,6,0.0,2,1,1,95500.98,0
15680517,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1
15714689,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
15605804,737,France,Male,45,10,0.0,2,1,0,1364.54,0
15811415,691,France,Female,44,6,134066.1,2,1,1,197572.41,0
15807563,841,France,Female,52,5,0.0,1,0,0,183239.71,1
15578799,625,France,Female,58,10,53772.73,1,1,1,192072.1,1
15631756,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
15582016,766,Spain,Male,41,6,99208.46,2,1,0,62402.38,0
15780909,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
15799635,577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1
15781495,662,France,Female,22,2,126362.57,2,1,1,97382.8,0
15581700,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
15728829,509,France,Male,18,7,102983.91,1,1,0,171770.58,0
15772421,645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0
15800068,801,Spain,Female,46,6,0.0,2,1,1,170008.74,0
15643635,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0
15708608,799,France,Female,22,8,174185.98,2,0,1,192633.85,0
15764033,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
15663294,703,France,Male,32,1,125685.79,1,1,1,56246.72,0
15736154,823,France,Female,44,1,0.0,2,0,1,182495.7,0
15799710,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
15626475,685,France,Male,30,2,0.0,2,1,1,140889.32,0
15576602,809,France,Male,38,3,0.0,2,1,1,80061.31,0
15606158,644,France,Female,39,9,0.0,1,1,0,3740.93,0
15679991,524,France,Female,28,7,0.0,2,0,1,147100.72,0
15671789,616,France,Male,31,3,94263.91,2,1,0,168895.06,0
15771000,684,France,Male,38,4,0.0,3,1,0,75609.84,0
15628963,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0
15802478,767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
15662884,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
15674433,636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0
15742971,708,France,Female,44,2,161887.81,2,1,0,84870.23,0
15803790,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0
15681180,771,France,Female,23,7,156123.73,1,1,0,72990.62,0
15593128,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
15658057,812,Spain,Female,44,8,0.0,3,1,0,66926.83,1
15781619,785,France,Female,38,1,0.0,1,1,0,134964.85,1
15592461,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
15769110,653,France,Female,46,5,0.0,2,1,0,49707.85,0
15763579,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0
15764105,475,France,Female,57,1,0.0,2,1,0,89248.99,0
15779586,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0
15779492,796,Spain,Male,56,6,94231.13,1,0,0,121164.6,1
15812607,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
15793196,759,France,Male,41,9,0.0,2,0,1,190294.12,0
15606849,698,France,Female,27,1,94920.71,1,1,1,40339.9,0
15810864,700,France,Female,82,2,0.0,2,0,1,182055.36,0
15756560,599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0
15738174,452,France,Female,32,5,0.0,2,0,1,75279.39,0
15627439,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0
15784092,732,France,Male,36,7,126195.81,1,1,1,133172.48,0
15792453,602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0
15792650,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1
15711733,753,France,Male,48,4,0.0,2,0,1,146821.42,0
15770091,643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0
15814465,612,France,Male,24,1,182705.05,1,1,1,171837.06,0
15687558,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
15699325,555,Germany,Female,62,10,114822.64,1,0,1,8444.5,0
15671293,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
15579074,619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0
15724296,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
15579062,707,France,Male,32,9,0.0,2,0,0,30807.02,0
15641934,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
15629390,653,France,Male,37,7,135847.47,1,1,0,144880.81,0
15809777,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
15600280,703,France,Female,32,6,0.0,2,0,0,33606.52,0
15760514,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0
15678412,645,France,Female,45,8,85325.93,1,0,0,22558.74,0
15715512,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
15778936,701,France,Male,33,9,147510.34,1,1,0,190611.92,0
15689322,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0
15674541,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
15698932,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
15598782,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
15755868,562,France,Male,35,7,0.0,1,0,0,48869.67,0
15643770,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
15741094,693,France,Male,21,1,0.0,2,1,1,3494.02,0
15599552,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0
15583724,645,Spain,Female,29,4,0.0,2,1,1,74346.11,0
15588904,692,France,Male,33,9,0.0,1,1,0,113505.93,1
15691170,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0
15724691,712,France,Male,34,1,0.0,2,1,1,195052.12,0
15638983,684,France,Female,38,5,133189.4,1,0,0,127388.06,0
15661591,413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0
15632210,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
15798709,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0
15595067,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
15749519,822,France,Male,38,6,128289.7,3,1,0,9149.96,1
15677310,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
15813034,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
15814519,648,France,Female,37,7,0.0,2,1,0,194238.92,0
15734762,602,France,Female,56,3,115895.22,3,1,0,4176.17,1
15787051,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0
15600821,721,France,Male,69,2,108424.19,1,1,1,178418.35,0
15676513,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
15649359,587,France,Male,36,1,0.0,2,0,1,17135.6,0
15666711,586,France,Female,46,0,0.0,3,0,1,131553.82,1
15585777,710,France,Male,38,3,130588.82,1,1,1,154997.64,0
15619529,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15729689,754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0
15692931,670,France,Male,22,2,114991.45,1,1,1,37392.56,0
15810457,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
15712938,531,France,Male,44,3,0.0,2,1,1,34416.79,0
15756118,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
15802274,686,France,Female,44,7,55053.62,1,1,0,181757.19,0
15768006,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
15672467,766,France,Female,52,7,92510.9,2,0,1,66193.61,0
15646764,617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1
15761141,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
15586931,694,Spain,Male,39,3,0.0,1,1,1,95625.03,0
15731511,808,France,Male,45,7,118626.55,2,1,0,147132.46,0
15756751,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1
15694192,598,Spain,Female,38,6,0.0,2,0,0,173783.38,0
15656726,771,France,Male,32,5,62321.62,1,1,1,40920.59,0
15682355,772,Germany,Male,42,3,75075.31,2,1,0,92888.52,1
15659931,637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1
15731760,681,France,Male,25,5,0.0,1,0,1,90860.97,0
15753840,524,Spain,Female,32,6,0.0,1,1,1,132861.9,1
15658449,695,France,Male,45,9,43134.65,1,0,1,77330.35,0
15602373,812,France,Male,44,4,115049.15,2,1,0,165038.41,0
15732266,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
15627999,590,Spain,Male,30,3,0.0,2,1,0,83090.35,0
15590730,745,Spain,Male,34,9,0.0,2,1,0,50046.25,0
15604891,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0
15603323,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0
15664521,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
15633546,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0
15810716,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
15718944,573,France,Female,37,6,0.0,2,1,0,193995.37,0
15742848,673,France,Male,41,5,0.0,1,1,1,65657.29,0
15730137,628,France,Male,31,0,88421.81,1,0,0,72350.47,0
15654760,811,France,Male,40,1,101514.89,1,1,1,121765.0,0
15656683,551,France,Male,52,1,0.0,1,0,0,63584.55,1
15774847,593,France,Male,50,6,171740.69,1,0,0,20893.61,0
15645600,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0
15572182,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
15607269,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0
15584518,589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0
15569274,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1
15774630,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0
15707189,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
15660541,694,France,Male,34,5,127900.03,1,1,0,101737.8,0
15688563,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0
15800295,644,Germany,Male,34,9,112746.54,2,0,0,141230.07,0
15610727,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
15574879,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
15792922,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0
15617617,811,Spain,Male,39,7,0.0,2,1,1,177519.39,0
15740345,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1
15710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
15596405,546,Spain,Male,25,7,127728.24,2,1,1,105279.74,0
15667460,797,France,Male,31,9,0.0,2,1,1,24748.89,0
15587735,850,France,Male,39,6,96863.13,1,1,1,121681.19,0
15763108,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1
15613816,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0
15794868,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
15708256,803,France,Male,28,3,0.0,2,1,0,159654.0,0
15738672,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
15610419,554,France,Male,33,3,117413.95,1,1,1,12766.74,0
15697034,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0
15688637,592,France,Female,27,4,0.0,2,1,1,183569.25,0
15623712,453,Spain,Female,42,5,0.0,3,1,0,83008.49,1
15795954,746,France,Male,35,2,172274.01,1,1,0,22374.97,0
15770995,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0
15604020,773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0
15633537,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
15776156,521,France,Male,27,4,121325.84,1,1,1,164223.7,1
15744044,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
15627881,603,France,Male,30,8,0.0,2,1,1,47536.46,0
15626684,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
15623314,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0
15569626,577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0
15780212,592,France,Male,37,4,212692.97,1,0,0,176395.02,0
15785488,701,Spain,Female,39,9,0.0,2,1,1,110043.88,0
15697127,543,France,Female,31,2,147674.26,1,1,1,16658.76,0
15608338,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1
15809263,729,Germany,Male,29,5,109676.52,1,1,1,25548.47,0
15662434,607,France,Male,25,3,0.0,2,0,0,187048.72,0
15793641,792,France,Female,70,3,0.0,2,1,1,172240.27,0
15696812,586,Spain,Male,42,6,0.0,2,1,1,123410.23,0
15575486,529,France,Female,27,1,0.0,2,1,1,37769.98,0
15772216,738,France,Female,67,1,130652.52,1,0,1,22762.23,0
15728564,682,France,Male,41,6,0.0,2,0,1,134158.09,1
15799480,600,France,Male,34,0,0.0,2,0,1,3756.23,0
15675794,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1
15659366,807,France,Male,43,1,105799.32,2,1,0,34888.04,1
15781272,669,France,Male,50,4,149713.61,3,1,1,124872.42,1
15790235,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0
15739131,718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
15601787,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
15656096,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0
15591577,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
15717643,728,France,Female,34,6,90425.15,2,1,1,11597.69,0
15733261,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1
15621457,850,France,Male,27,6,96654.72,2,0,0,152740.16,0
15667451,733,France,Male,36,5,0.0,2,1,1,109127.54,0
15762855,622,Spain,Female,23,8,0.0,2,1,1,131389.39,0
15581229,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
15772995,529,France,Male,30,2,116295.29,1,1,0,75285.47,0
15664881,702,France,Male,34,4,100054.77,1,1,0,109496.45,0
15667085,667,France,Male,33,4,0.0,2,1,1,131834.75,0
15643967,652,France,Female,37,4,92208.54,1,0,1,197699.8,1
15701074,629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0
15733491,512,Germany,Female,40,8,153537.57,2,0,0,23101.13,0
15742272,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
15742019,675,France,Female,39,6,0.0,2,0,0,83419.15,0
15698749,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
15596181,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
15776844,762,Spain,Female,19,6,0.0,2,1,0,55500.17,0
15586517,647,France,Male,32,5,97041.16,1,1,1,23132.73,0
15617252,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
15814430,747,Spain,Male,41,9,0.0,1,1,0,32430.94,1
15758606,738,France,Male,54,4,0.0,1,0,1,55725.04,1
15627042,555,France,Female,26,7,0.0,2,1,0,93122.41,0
15788367,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0
15794048,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
15741633,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0
15720371,652,France,Female,51,3,0.0,1,1,0,173989.47,1
15780650,667,France,Male,40,9,0.0,1,1,1,96670.2,0
15645316,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
15731669,554,France,Male,39,2,129709.62,1,1,0,173197.12,0
15566843,535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
15613326,596,France,Female,33,1,138162.81,1,1,0,85412.54,0
15617507,530,Spain,Female,36,7,0.0,2,1,0,80619.09,0
15801832,684,Germany,Male,42,1,117691.0,1,1,1,23135.65,1
15707114,831,France,Male,30,2,0.0,2,0,1,3430.38,0
15665221,630,France,Male,26,7,129837.72,2,0,1,197001.15,0
15746726,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0
15585907,676,Spain,Female,30,5,0.0,2,0,0,179066.58,0
15589329,775,France,Male,30,4,0.0,2,1,0,49337.84,0
15806184,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0
15683930,593,Germany,Female,32,9,134096.53,2,1,0,53931.05,1
15749381,790,France,Female,41,2,126619.27,1,1,0,198224.38,0
15754053,718,France,Female,67,7,0.0,3,1,1,82782.08,0
15607040,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
15738219,632,France,Female,36,7,0.0,2,1,1,52526.65,0
15789413,733,France,Male,64,3,0.0,2,1,1,75272.63,0
15806407,652,France,Female,37,4,0.0,2,1,0,143393.24,0
15644994,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
15698271,523,France,Female,26,4,0.0,2,1,0,185488.81,0
15654457,685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
15721019,687,France,Female,24,3,110495.27,1,1,0,158615.41,0
15664610,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
15642785,479,France,Male,34,5,117593.48,2,0,0,113308.29,0
15675585,416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0
15678333,683,France,Female,26,7,0.0,2,1,0,86619.77,0
15738835,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
15740476,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
15790809,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0
15757632,496,France,Female,41,1,176024.05,2,1,0,182337.98,0
15622774,648,France,Male,34,0,0.0,1,1,1,167931.81,0
15628600,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
15672821,591,France,Male,28,5,0.0,2,1,1,48606.92,0
15613787,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
15798310,480,France,Male,35,2,165692.91,1,1,1,197984.58,0
15600974,516,Spain,Male,50,5,0.0,1,0,1,146145.93,1
15719541,675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0
15813871,690,France,Male,47,2,0.0,2,1,0,151375.73,0
15704231,430,France,Female,33,8,0.0,1,1,1,69759.91,0
15771299,707,France,Female,57,1,92053.0,1,1,1,164064.44,1
15694890,588,France,Male,38,1,124271.26,1,1,0,75969.19,0
15680436,496,France,Female,29,4,0.0,2,1,0,164806.89,0
15785342,705,France,Male,25,9,0.0,2,0,1,112331.19,0
15737275,649,France,Male,39,3,113096.41,1,1,1,60335.24,0
15752026,691,France,Male,58,3,0.0,1,0,1,194930.3,1
15687421,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1
15632439,698,France,Female,39,4,0.0,2,0,1,47455.82,0
15792328,475,France,Male,39,6,0.0,1,1,1,56999.9,1
15707132,465,France,Male,33,5,0.0,2,0,1,78698.09,0
15614716,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
15766047,748,France,Female,41,2,91621.69,1,1,1,71139.31,0
15742820,535,France,Female,45,2,0.0,2,0,1,170621.55,0
15795540,556,France,Female,36,2,134208.22,1,0,1,177670.57,0
15739502,549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0
15568742,536,France,Female,41,9,0.0,1,1,0,121299.14,0
15771442,633,France,Male,40,4,150578.0,1,0,1,34670.62,1
15778089,544,Spain,Male,37,2,0.0,2,0,0,135067.02,0
15598802,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0
15694209,484,France,Female,32,3,0.0,2,1,1,139390.99,0
15694765,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
15579559,544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0
15614635,582,France,Male,52,2,151457.88,1,0,1,40893.61,0
15707025,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
15578546,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0
15617434,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0
15693926,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0
15771728,641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0
15815097,603,France,Female,34,9,0.0,2,1,0,167916.35,0
15593715,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
15681410,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
15659937,703,France,Female,40,7,0.0,2,0,1,122518.5,0
15654156,722,Germany,Female,32,5,106807.64,1,1,1,76998.69,0
15653776,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1
15781975,708,France,Male,34,3,0.0,1,0,1,121457.88,1
15599251,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0
15635177,597,Spain,Female,66,3,0.0,1,1,1,70532.53,0
15667934,512,France,Male,36,0,129804.17,1,1,0,53020.9,0
15638355,658,France,Female,35,5,126397.66,1,0,0,156361.58,1
15785654,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
15674929,512,France,Female,31,7,0.0,2,0,0,49326.07,0
15768881,738,France,Male,29,2,0.0,2,1,1,170421.13,0
15712960,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0
15773273,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0
15667216,579,France,Female,29,10,73194.52,2,1,1,129209.09,0
15793366,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0
15734246,746,France,Female,21,8,166883.07,2,0,1,194563.65,0
15777122,553,France,Female,31,4,0.0,2,1,1,89087.4,0
15641773,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
15759021,685,France,Male,35,9,0.0,1,1,0,167033.83,0
15584113,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1
15716518,617,France,Female,27,4,0.0,2,0,0,190269.21,0
15583736,829,Germany,Male,36,4,81795.74,2,1,0,90106.94,0
15636935,797,France,Female,29,1,0.0,2,1,1,132975.39,0
15750410,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
15574167,665,France,Male,33,2,101286.11,1,1,1,159840.51,0
15635502,443,France,Male,44,2,0.0,1,1,0,159165.7,0
15770225,493,France,Male,36,9,0.0,2,1,1,65816.53,0
15749669,542,France,Female,31,3,0.0,2,1,1,115217.59,0
15667896,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
15692259,695,France,Female,29,9,0.0,2,1,0,111565.45,0
15582903,643,France,Male,39,7,0.0,2,1,1,170392.59,0
15618750,590,France,Male,31,8,112211.61,1,1,0,26261.42,0
15785815,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
15753215,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0
15568088,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0
15700325,644,France,Female,24,8,92760.55,1,1,0,35896.75,0
15811261,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
15616213,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
15699095,603,France,Female,24,3,0.0,1,1,1,198826.03,1
15754537,748,France,Male,40,0,0.0,1,0,0,60416.76,0
15700813,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0
15635660,612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1
15751137,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
15593510,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
15726354,688,France,Female,32,6,123157.95,1,1,0,172531.23,0
15624229,694,France,Female,22,4,0.0,2,1,1,11525.72,0
15632521,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0
15770711,766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0
15815316,644,France,Male,50,9,76817.0,4,1,0,196371.13,1
15679453,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
15582335,556,France,Female,40,9,129860.37,1,0,0,17992.94,0
15768219,850,Spain,Male,36,0,0.0,2,1,0,141242.57,0
15704160,648,Spain,Male,49,5,0.0,1,1,0,149946.43,1
15651280,742,Germany,Male,35,5,136857.0,1,0,0,84509.57,0
15785611,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
15678571,723,France,Male,21,4,0.0,2,0,0,24847.02,0
15681206,722,France,Female,49,3,168197.66,1,1,0,140765.57,1
15677512,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0
15754649,705,Spain,Female,57,3,0.0,2,1,1,34134.14,0
15714062,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
15722758,585,France,Male,40,7,0.0,2,0,0,146156.98,0
15608528,645,France,Female,68,9,0.0,4,1,1,176353.87,1
15757140,787,France,Male,51,0,58137.08,1,0,1,142538.31,0
15669589,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1
15589076,737,France,Male,36,9,0.0,1,0,1,188670.9,1
15708193,707,France,Male,33,2,0.0,2,0,0,130866.95,0
15635034,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
15661507,587,Spain,Male,45,6,0.0,1,0,0,158684.81,0
15703482,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
15761453,667,France,Male,42,6,0.0,1,1,0,88890.05,0
15695129,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
15725639,793,France,Female,63,9,116270.72,1,1,1,184243.25,0
15600510,680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
15690209,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0
15600626,710,France,Male,30,6,0.0,2,1,1,8991.17,0
15638494,625,Germany,Female,39,10,129845.26,1,1,1,96444.88,0
15700693,693,France,Male,68,2,0.0,2,1,1,59864.96,0
15667438,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
15724251,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
15591489,826,France,Male,26,5,142662.68,1,0,0,60285.3,0
15646374,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
15602979,751,France,Male,29,1,135536.5,1,1,0,66825.33,0
15711843,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1
15690332,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0
15801605,626,France,Female,39,0,0.0,2,1,1,83295.09,0
15747130,521,France,Male,39,7,0.0,2,0,1,653.58,0
15578297,737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
15750121,639,France,Male,38,3,0.0,1,1,0,42862.82,0
15676156,528,France,Female,32,4,85615.66,2,1,0,156192.43,0
15658233,724,France,Female,41,5,109798.25,1,0,1,149593.61,0
15599860,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
15565878,631,Spain,Male,29,3,0.0,2,1,1,197963.46,0
15678034,811,France,Male,46,9,180226.24,1,1,0,13464.64,1
15773804,625,France,Male,39,5,0.0,1,1,0,99800.87,0
15811985,530,Spain,Male,44,6,0.0,2,0,0,55893.37,0
15659236,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0
15762198,812,France,Male,34,5,103818.43,1,1,1,166038.27,0
15815490,670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1
15694129,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
15722409,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
